year,title,id,imdbid,rating
2009,Defendor,1823,1303828,1
2009,A Serious Man,1870,1019452,2
2009,Lesbian Vampire Killers,1885,1020885,3
2009,"Time Traveler&#39;s Wife, The",1909,0452694,3
2009,Everybody&#39;s Fine,1917,0780511,2
2009,"Scouting Book for Boys, The",1936,1022885,2
2009,Crossing Over,2042,0924129,3
2009,"Blind Side, The",2048,0878804,2
2009,Storm,2105,0768239,3
2009,"Good Guy, The",2109,1247662,3
2009,"Girl Who Kicked the Hornets&#39; Nest, The",2125,1343097,3
2009,Last Train Home,2126,1512201,3
2009,Ondine,2127,1235796,3
2009,Suck,2134,1323605,1
2009,"Girl Who Played with Fire, The",2149,1216487,3
2009,TiMER,2166,1179794,2
2009,Tournament,2174,0471041,0
2009,J&#39;ai tu&eacute; ma m&egrave;re,2196,1424797,2
2009,"Box, The",2239,0362478,3
2009,My Last Five Girlfriends,2258,1050002,3
2009,Get Low,2273,1194263,1
2009,Brief Interviews With Hideous Men,2304,0790627,0
2009,Where the Wild Things Are,2336,0386117,1
2009,Uncertainty,2348,1086216,3
2009,G-Force,2378,0436339,1
2009,Cracks,2396,1183665,3
2009,Fast &amp; Furious,2401,1013752,1
2009,Paper Heart,2435,1331064,3
2009,"Bad Lieutenant: Port of Call - New Orleans, The",2438,1095217,3
2009,Le h&eacute;risson,2439,1442519,3
2009,Eyes Wide Open,2443,1424327,1
2009,Alice,2454,1461312,3
2009,Kaiji: The Ultimate Gambler,2464,1309449,0
2009,Mega Shark vs Giant Octopus,2470,1350498,0
2009,My Bloody Valentine 3D,2489,1179891,2
2009,Gamer,2536,1034032,1
2009,"City of Your Final Destination, The",2540,0896923,3
2009,A Town Called Panic,2558,1433540,1
2009,"Boondock Saints II: All Saints Day, The",2600,1300851,0
2009,Mutants,2606,1146320,3
2009,Exit 117,2635,1521783,2
2009,Desert Flower,2650,1054580,3
2009,Monsters vs Aliens,2656,0892782,3
2009,Mary and Max,2669,0978762,1
2009,Enter the Void,2671,1191111,1
2009,Dear Lemon Lima,2685,1242423,3
2009,Our Summer in Tehran,2755,1326956,3
2009,"Messenger, The",2776,0790712,1
2009,Ink,2777,1071804,3
2009,Broken Embraces,2830,0913425,3
2009,"Double Hour, The",2884,1379222,3
2009,Modern Family,2915,1442437,3
2009,Finding Bliss,2936,1185242,3
2009,Veronika Decides to Die,2956,1068678,3
2009,Year of the Carnivore,3041,1372306,3
2009,OSS 117: Lost in Rio,3061,1167660,1
2009,3 Idiots,3066,1187043,1
2009,Professor Layton and the Eternal Diva,3082,1488591,3
2009,"My Son, My Son, What Have Ye Done",3165,1233219,2
2009,"Horde, The",3200,1183276,0
2009,C Me Dance,4322,1314645,3
2009,He&#39;s Just Not That Into You,3299,1001508,3
2009,Harry Brown,3345,1289406,1
2009,Headhunter,3356,1322315,1
2009,"Dancer and the Thief, The",3377,1243375,0
2009,Il richiamo,3378,1463167,3
2009,"Concert, The",3462,1320082,2
2009,RoboGeisha,3472,1381512,3
2009,Little Girl,3516,1426371,3
2009,Wonder Woman,3585,1186373,3
2009,Paa,3730,1532957,2
2009,Evangelion: 2.0 You Can (Not) Advance,3732,0860906,3
2009,"Maid, The",3752,1187044,3
2009,Armored,3779,0913354,0
2009,Wild About Harry,3813,0435711,3
2009,Albino Farm,3821,1050001,3
2009,Attack on Leningrad,3838,0432314,3
2009,Dance Subaru,3846,1230424,3
2009,"Girl (Flickan), The",3847,1342378,3
2009,Tinker Bell and the Lost Treasure,3906,1216516,3
2009,Technotise - Edit i ja,3936,1372301,3
2009,According to Greta,3997,1059925,3
2009,Black Dynamite,4000,1190536,2
2009,Infestation,4006,1020543,3
2009,"Good Witch&#39;s Garden, The",4014,1312251,3
2009,Valhalla Rising,4129,0862467,0
2009,Pandorum,4047,1188729,1
2009,Deadline,4049,1242618,3
2009,"Fourth Kind, The",4062,1220198,3
2009,In the Electric Mist,4075,0910905,2
2009,"Skeptic, The",4076,0493451,1
2009,Fired Up!,4086,1083456,1
2009,Vampire Girl versus Frankenstein Girl,4088,1425928,3
2009,One Hot Summer,4114,1422201,2
2009,Adam,4119,1185836,2
2009,I Come with the Rain,4217,1024744,0
2009,Whiteout,4265,0365929,3
2009,Dead Hooker in a Trunk,4332,1508661,3
2009,Natale a Beverly Hills,4467,1504362,1
2009,"Wild Hunt, The",4466,1493886,1
2009,Elsewhere,4533,0874271,3
2009,Friday the 13th,4570,0758746,2
2009,"Final Destination, The",4596,1144884,3
2009,Carriers,4763,0806203,3
2009,[Rec] 2,4764,1245112,1
2009,"Uninvited, The",4765,0815245,3
2009,David&#39;s Birthday,4780,1273204,3
2009,Polytechnique,4827,1194238,3
2009,Surviving Evil,4846,0804539,3
2009,Do Comeco ao Fim,4929,1440741,2
2009,Not Since You,4931,1072438,2
2009,12 Men of Christmas,5013,1446201,3
2009,State of Play,5019,0473705,3
2009,El nino pez,5034,1235842,3
2009,Last of the Living,5052,1351177,0
2009,El traspatio (Backyard),5116,1257579,3
2009,Dom zly,5120,1485698,1
2009,Nowhere Boy,5153,1266029,3
2009,Reservoir Hill,5173,2177683,3
2009,Heartless,5202,1220214,1
2009,Nasty Old People,5251,1527679,3
2009,Awaydays,5359,1137436,2
2009,"Last House on the Left, The",5363,0844708,3
2009,Amelia,5367,1129445,3
2009,Fruit Fly,5402,1326221,3
2009,And Then Came Lola,5462,1123894,3
2009,Drool,5506,1268962,3
2009,Make the Yuletide Gay,5586,1305714,3
2009,Reykjavik Whale Watching Massacre,5784,1075749,3
2009,"Joneses, The",5636,1285309,3
2009,Aliens in the Attic,5666,0775552,3
2009,"Wrong House, The",5695,1648194,3
2009,Queen to Play,5718,1082009,3
2009,Big Font. Large Spacing,5857,1479163,3
2009,Triangle,5889,1187064,3
2009,Love Takes Wing,5891,1269560,3
2009,Children of the Corn,5907,1290135,1
2009,Ju-on: White Ghost,5923,1422675,3
2009,Ju-on: Black Ghost,5951,1422674,3
2009,Cosmonauta,5966,1332054,3
2009,Love Happens,6058,0899106,3
2009,Bran Nue Dae,6067,1148165,1
2009,Redline,6122,1483797,3
2009,Solomon Kane,6189,0970452,3
2009,XXXHOLic: Shunmuki - Zenpen,6213,1263772,3
2009,XXXHOLiC: Shunmuki - Kouhen,6214,1461305,3
2009,Sorority Row,6224,1232783,3
2009,Taking Woodstock,6270,1127896,1
2009,After.Life,6311,0838247,1
2009,"Descent: Part 2, The",6533,1073105,3
2009,Chohatsu Daikaiju Gehara,6571,3671900,0
2009,Madea Goes to Jail,6573,1142800,0
2009,"Cry of the Owl, The",6580,1034302,0
2009,Tales from the Catholic Church of Elvis!,6829,1082876,3
2009,Beautiful Kate,6883,1209377,3
2009,I can do bad all by myself,6937,1385912,1
2009,Georgia O&#39;Keeffe,7010,1320286,3
2009,Butter bei die Fische,7176,1362534,3
2009,Land of the Lost,7359,0457400,0
2009,(Untitled),7382,1132193,1
2009,Accidents Happen,7614,1119123,3
2009,Cherrybomb,7623,1248971,1
2009,Dorian Gray,7628,1235124,1
2009,Fatal Rescue,7631,1144825,1
2009,Looking for Eric,7723,1242545,1
2009,Celda 211,7917,1242422,0
2009,"Hole, The",8003,1085779,3
2009,Mystery Team,8146,1237838,1
2009,Opie Gets Laid,8456,0446043,3
2009,Hachi: A Dog&#39;s Tale,8555,1028532,1
2009,Breaking Upwards,8593,1247644,3
2009,Killer Bean Forever,8776,1340108,0
2009,Year One,8848,1045778,3
2009,Cold Souls,9007,1127877,1
2009,What&#39;s Your Raashee?,9030,1242530,2
2009,Pope Joan,9368,0458455,3
2009,Night at the Museum: Battle of the Smithsonian,9589,1078912,1
2009,1,9643,0408060,3
2009,"Greatest, The",10030,1226232,3
2009,Old Dogs,10204,0976238,3
2009,Hannah Montana: The Movie,10305,1114677,2
2009,Paul Blart: Mall Cop,10298,1114740,1
2010,"Crazies, The",694,0455407,3
2010,Alice in Wonderland,699,1014759,3
2010,Our Family Wedding,702,1305583,3
2010,Green Zone,704,0947810,0
2010,Diary of a Wimpy Kid,705,1196141,3
2010,How to Train Your Dragon,711,0892769,3
2010,Hot Tub Time Machine,715,1231587,1
2010,Shutter Island,716,1130884,1
2010,"Wolfman, The",717,0780653,1
2010,Repo Men,723,1053424,3
2010,Kick-Ass,737,1250777,1
2010,Cemetery Junction,773,1196204,2
2010,Date Night,784,1279935,3
2010,Iron Man 2,797,1228705,3
2010,"Back-up Plan, The",808,1212436,3
2010,Robin Hood,822,0955308,3
2010,Letters to Juliet,823,0892318,3
2010,MacGruber,824,1470023,1
2010,"Ghost Writer, The",828,1139328,2
2010,Prince of Persia: The Sands of Time,831,0473075,0
2010,"Runaways, The",832,1017451,3
2010,Sex and the city 2,835,1261945,3
2010,Book of Eli,848,1037705,3
2010,Get Him To The Greek,870,1226229,1
2010,Greenberg,872,1234654,1
2010,Shrek Forever After,894,0892791,1
2010,Just Wright,901,1407061,3
2010,Please Give,908,0878835,3
2010,Winter&#39;s Bone,909,1399683,3
2010,"Karate Kid, The",943,1155076,3
2010,Tiny Furniture,944,1570989,3
2010,Toy Story 3,961,0435761,3
2010,Peacock,962,1188113,1
2010,R U There,968,1443518,0
2010,"A-Team, The",969,0429493,0
2010,Legion,979,1038686,3
2010,Grown Ups,980,1375670,3
2010,Exit Through the Gift Shop,988,1587707,0
2010,Valentine&#39;s Day,989,0817230,3
2010,Browncoats: Redemption,1004,1593655,3
2010,I Am Love,1005,1226236,3
2010,Dos hermanos,1012,1576382,3
2010,Boy,1016,1560139,1
2010,"Last Airbender, The",1019,0938283,1
2010,"Switch, The",1570,0889573,2
2010,Ramona and Beezus,1350,0493949,3
2010,Centurion,1506,1020558,1
2010,Jucy,1507,1336999,3
2010,"Expendables, The",1509,1320253,1
2010,Shelter,1580,1179069,3
2010,"Sorcerer&#39;s Apprentice, The",1301,0963966,1
2010,Remember Me,1303,1403981,3
2010,"Town, The",1576,0840361,1
2010,Middle Men,1447,1251757,1
2010,"Other Guys, The",1448,1386588,2
2010,La tete en friche,1519,1455151,1
2010,You Will Meet a Tall Dark Stranger,1518,1182350,3
2010,Poetry,1566,1287878,3
2010,Resident Evil: Afterlife,1567,1220634,3
2010,Salt,1299,0944835,3
2010,Knight and Day,1174,1013743,2
2010,Skeletons,1175,1425933,3
2010,Una hora mas en Canarias,1183,1161411,3
2010,"Kids Are All Right, The",1199,0842926,3
2010,El dios de madera,1215,1511354,3
2010,"Twilight Saga: Eclipse, The",1234,1325004,3
2010,Despicable Me,1139,1323594,3
2010,Cyrus,1166,1336617,1
2010,Predators,1168,1424381,0
2010,Inception,1169,1375666,3
2010,Easy A,1599,1282140,3
2010,"American, The",1530,1440728,1
2010,Cop Out,1453,1385867,1
2010,"Losers, The",1531,0480255,1
2010,Submarino,1533,1322385,1
2010,Monga,1471,1604900,1
2010,Love Like Poison,1474,1646985,3
2010,"Eat, Pray, Love",1480,0879870,3
2010,Machete,1528,0985694,3
2010,Dinner for Schmucks,1407,0427152,1
2010,Scott Pilgrim vs. the World,1468,0446029,3
2010,"Housemaid, The",1606,1314652,3
2010,Going the Distance,1607,1322312,3
2010,"Last Exorcism, The",1612,1320244,3
2010,"Great Vazquez, The",1624,1525915,3
2010,Into Our Own Hands,1618,1653853,3
2010,Heartbeats,1619,1600524,2
2010,"Social Network, The",1620,1285016,1
2010,Carancho,1625,1542852,3
2010,You Again,1626,1414382,3
2010,Let Me In,1649,1228987,1
2010,Buried,1650,1462758,1
2010,Abel,1651,1479668,3
2010,Made In Dagenham,1652,1371155,3
2010,"Tempest, The",1653,1274300,3
2010,Catfish,1655,1584016,0
2010,Wall Street: Money Never Sleeps,1661,1027718,3
2010,Black Swan,1662,0947798,3
2010,Secretariat,1669,1028576,3
2010,Amador,1672,1477171,3
2010,13 Assassins,1698,1436045,1
2010,Red,1700,1245526,2
2010,Devil,1701,1314655,3
2010,Score: A Hockey Musical,1711,1592876,2
2010,Morning Glory,1723,1126618,3
2010,Burlesque,1784,1126591,3
2010,Elle s&#39;appelait Sarah (Sarah&#39;s key),1742,1668200,3
2010,Megamind,1743,1001526,0
2010,127 Hours,1758,1542344,3
2010,Unstoppable,1759,0477080,3
2010,Another Year,1760,1431181,3
2010,Clash of the Titans,1772,0800320,3
2010,Harry Potter and the Deathly Hallows: Part 1,1773,0926084,3
2010,Uncle Boonmee Who Can Recall His Past Lives,1775,1588895,3
2010,"Next Three Days, The",1777,1458175,3
2010,Tangled,1782,0398286,3
2010,Of god and men (Des hommes et des dieux),1820,1588337,0
2010,Chico &amp; Rita,1831,1235830,2
2010,Monsters,1842,1470827,0
2010,Tron Legacy,1851,1104001,1
2010,True Grit,1854,1403865,3
2010,"King&#39;s Speech, The",1863,1504320,3
2010,Charlie St. Cloud,1865,1438254,1
2010,Temple Grandin,1866,1278469,3
2010,"Tourist, The",1879,1243957,0
2010,Skyline,1880,1564585,3
2010,"Chronicles of Narnia: The Voyage of the Dawn Treader, The",1884,0980970,3
2010,Yogi Bear,1893,1302067,0
2010,"Four-Faced Liar, The",1918,1174693,3
2010,Never Let Me Go,1923,1334260,3
2010,Jack and the Beanstalk,1929,1079968,1
2010,Gunless,1930,1376195,2
2010,"Client List, The",1933,1625340,2
2010,Trigger,1938,1624408,3
2010,Restrepo,2006,1559549,0
2010,"Fighter, The",2033,0964517,2
2010,Welcome to the Rileys,2049,1183923,3
2010,Simple Simon,2046,1686313,1
2010,"Illusionist, The",2051,0775489,0
2010,"Place in Between, The",2052,1723115,3
2010,Bal,2055,1571724,0
2010,Biutiful,2059,1164999,1
2010,Confessions (Kokuhaku),2084,1590089,3
2010,Blue Valentine,2088,1120985,2
2010,"Spy Next Door, The",2093,1273678,3
2010,Love and Other Drugs,2096,0758752,2
2010,How I ended this summer,2103,1588875,0
2010,Triple Dog,2110,1232838,3
2010,And Soon the Darkness,2112,1391034,3
2010,It&#39;s Kind of a Funny Story,2113,0804497,1
2010,Kaboom,2114,1523483,3
2010,Certified Copy,2119,1020773,3
2010,Somewhere,2124,1421051,3
2010,Dear John,2129,0989757,0
2010,Superman/Batman: Apocalypse,2164,1673430,3
2010,"Heavy, The",2178,0473364,0
2010,Room in Rome,2175,1263750,3
2010,Faster,2177,1433108,0
2010,Incendies,2188,1255953,3
2010,Submarine,2189,1440292,1
2010,Due Date,2190,1231583,1
2010,For 80 Days,2192,1600383,3
2010,Barney&#39;s Version,2200,1423894,3
2010,Oranges and Sunshine,2202,1438216,3
2010,Meek&#39;s Cutoff,2206,1518812,2
2010,Conviction,2245,1244754,3
2010,Rabbit Hole,2246,0935075,3
2010,Rubber,2253,1612774,3
2010,Camp Rock 2: The Final Jam,2261,1252380,3
2010,Potiche,2264,1521848,3
2010,Takers,2271,1135084,1
2010,"Lottery, The",2272,1515935,3
2010,Insidious,2280,1591095,3
2010,Super,2288,1512235,1
2010,Everything Must Go,2305,1531663,1
2010,For Colored Girls,2307,1405500,3
2010,Batman: Under the Red Hood,2321,1569923,1
2010,Casino Jack,2328,1194417,1
2010,"Human Resources Manager, The",2329,1311075,1
2010,Steam of Life,2337,1583323,0
2010,&#39;Tamara Drewe&#39;,2358,1486190,3
2010,Viva Riva!,2397,1723120,3
2010,Nanny McPhee and the Big Bang,2416,1415283,3
2010,Animal Kingdom,2419,1313092,1
2010,Pink Saris,2459,1721685,3
2010,Bandage,2465,0482459,3
2010,Beginners,2480,1532503,1
2010,Post Mortem,2481,1714886,1
2010,Happythankyoumoreplease,2482,1481572,1
2010,Arrietty,2513,1568921,3
2010,Percy Jackson &amp; the Olympians: The Lightning Thief,2537,0814255,3
2010,"Trip, The",2542,1740047,1
2010,Wild Target,2593,1235189,1
2010,Turbulent Skies,2624,1518861,3
2010,18 comidas,2629,1671616,2
2010,Senna,2633,1424432,1
2010,4.3.2.1,2643,1514041,3
2010,"Debt, The",2661,1226753,3
2010,TrollHunter,2677,1740707,1
2010,Don&#39;t Be Afraid of the Dark,2680,1270761,3
2010,Ceremony,2686,1341341,2
2010,Detective Dee and the Mystery of the Phantom Flame,2700,1123373,3
2010,Small Town Murder Songs,2702,1429392,3
2010,"Hollywood Complex, The",2712,1754351,3
2010,"Corridor, The",2729,1602617,0
2010,A Bag of Hammers,2733,1509787,3
2010,"Women on the 6th Floor, The",2771,1805297,3
2010,Little White Lies,2773,1440232,3
2010,"Extraordinary Adventures of Adele Blanc-Sec, The",2774,1179025,3
2010,Outside the Law,2775,1229381,1
2010,Howl,2778,1049402,0
2010,Fair Game,2780,0977855,3
2010,Essential Killing,2781,1561768,0
2010,Norwegian Wood,2782,1270842,3
2010,Tucker and Dale vs Evil,2783,1465522,3
2010,"Romantics, The",2791,1403988,3
2010,Paranormal Activity 2,2794,1536044,3
2010,Omae Umasou da na,2801,1734113,0
2010,A Marine Story,2810,1447479,3
2010,Stake Land,2811,1464580,1
2010,Dylan Dog: Dead of Night,2812,1013860,0
2010,"Ward, The",2813,1369706,3
2010,Leading Ladies,2827,1462053,3
2010,Chasing Legends,2863,1996211,0
2010,"Disciple, The",2881,1618390,2
2010,"Clock, The",2908,2008009,3
2010,King of Devil&#39;s Island,2940,1332134,1
2010,"Clinic, The",2951,1345772,3
2010,"Conspirator, The",2962,0968264,3
2010,Band Baaja Barat,3011,1610452,3
2010,An Invisible Sign,3022,1212454,3
2010,Black Venus,3042,1401643,3
2010,"Shrine, The",3068,1341710,3
2010,Justice League: Crisis on Two Earths,3390,1494772,1
2010,Aftershock,3109,1393746,3
2010,Elektra Luxx,3110,1340773,3
2010,Jo&#39;s Boy,3157,1548603,0
2010,"Whistleblower, The",3169,0896872,3
2010,Ip Man 2,3187,1386932,1
2010,Wrecked,3208,1316622,0
2010,Cairo 678,3228,1764141,3
2010,"Hunter, The",3213,1190072,1
2010,Bill Cunningham New York,3224,1621444,3
2010,Space Dogs,3257,1272051,3
2010,Eat Me!,3278,1412541,3
2010,Tekken,3316,0411951,2
2010,I Saw the Devil,3319,1588170,1
2010,Denizen,3425,1194424,1
2010,Four Lions,3435,1341167,1
2010,Food Stamped,3456,1667079,3
2010,Edge of Darkness,3459,1226273,1
2010,On Tour,3464,1451762,3
2010,Stonehenge Apocalypse,3505,1488598,3
2010,Surely Someday,3568,1450332,1
2010,Basilicata Coast to Coast,3607,1529233,3
2010,Red: Werewolf Hunter,3647,1626201,3
2010,Frozen,3676,1323045,1
2010,BearCity,3686,1426320,0
2010,Country Strong,3708,1555064,3
2010,Womb,3762,1216520,3
2010,Transfer,3763,1270120,3
2010,"Killing Jar, The",3804,1270296,3
2010,Bedevilled,3815,1646959,3
2010,Break Ke Baad,3816,1578261,3
2010,16 Wishes,3842,1646876,3
2010,Enthiran,3852,1305797,3
2010,Daydream Nation,3887,1581835,3
2010,Tinker Bell and the Great Fairy Rescue,3903,1216515,3
2010,Une vie de chat,3975,1673702,3
2010,"Killer Inside Me, The",4003,0954947,1
2010,"Good Witch&#39;s Gift, The",4015,1560779,3
2010,YellowBrickRoad,4038,1398428,3
2010,Vanishing on 7th Street,4052,1452628,1
2010,Les emotifs anonymes,4078,1565958,3
2010,"Way, The",4102,1441912,0
2010,West Is West,4103,1441956,3
2010,Night Catches Us,4110,0775543,3
2010,Predicament,4128,1574639,1
2010,Feeding Frenzy,4137,1706365,3
2010,First Night,4170,1536053,3
2010,All About Evil,4274,1307858,3
2010,Elena Undone,4310,1575539,3
2010,Time Traveller (Toki o Kakeru Shojo),4366,1614408,3
2010,Titanic II,4504,1640571,3
2010,Pete Smalls Is Dead,4530,1381413,1
2010,Mysteries of Lisbon,4556,1236371,3
2010,Rare Exports,4790,1401143,0
2010,Hypothermia,4810,1313244,3
2010,"Experiment, The",4823,0997152,0
2010,My Babysitter&#39;s a Vampire,4923,1673423,3
2010,Bratz: Pampered Petz,4930,1719009,3
2010,Standing Ovation,4942,1303803,3
2010,Revenge of the Bridesmaids,4991,1666642,3
2010,Los ojos de Julia (Julia&#39;s Eyes),5009,1512685,3
2010,Boy Wonder,5018,1456060,3
2010,"Amazing Bulk, The",5025,1788453,0
2010,When in Rome,5036,1185416,3
2010,We are The Night (Wir sind die Nacht),5070,1692504,3
2010,A Little Help,5099,1319722,3
2010,Spiderhole,5100,1496884,3
2010,"Tomorrow, When the War Began",5134,1456941,3
2010,Majorite opprimee,5197,1684911,0
2010,Barbie in a Mermaid Tale,5231,1610301,3
2010,Valkaama,5239,1669706,2
2010,London Boulevard,5398,1213648,1
2010,Ramayana: The Epic,5440,1744641,2
2010,Twelve Thirty,5536,1520453,3
2010,Mine vaganti,5623,1405810,3
2010,"Hairdresser, The",5644,1585255,3
2010,Mongolian Death Worm,5735,1504443,3
2010,Como Esquecer,5830,1735853,3
2010,Love in a puff,5854,1602479,1
2010,Hunter Prey,5869,1270291,0
2010,30 Days of Night: Dark Days,5876,1320304,3
2010,"Last Song, The",5990,1294226,3
2010,A Nightmare on Elm Street,6047,1179056,3
2010,"Fanny, Annie &amp; Danny",6069,1614338,3
2010,Snabba cash,6177,1291652,1
2010,XXXHOLiC: Ro,6228,1648133,3
2010,Diciotto anni dopo,6248,1433802,1
2010,How Do You Know,6345,1341188,3
2010,Frankie and Alice,6398,1221208,3
2010,Going Postal,6453,1219817,1
2010,I Will Follow,6493,1624426,3
2010,Ca$h,6511,1106860,0
2010,Jack goes boating,6556,1278379,1
2010,Flipped,6657,0817177,3
2010,Das letzte Schweigen,6728,1361835,3
2010,Mozart&#39;s Sister,6780,1653911,3
2010,"Way Back, The",7045,1023114,0
2010,Sound of Noise,7115,1278449,0
2010,Who We Are,7152,1587386,1
2010,"Reef, The",7216,1320291,1
2010,Secuestrados,7363,1629377,3
2010,My Soul to Take,7491,0872230,3
2010,Scooby-Doo! Camp Scare,7683,1731767,3
2010,22 Bullets / L&#39;immortel,7718,1167638,1
2010,Halo: Legends,7927,1480660,1
2010,Pretty Little Liars,8022,1578873,3
2010,Leap Year,8482,1216492,3
2010,Third Star,8538,1510906,1
2010,Sasha,8562,1667691,1
2010,Beyond the Black Rainbow,8627,1534085,2
2010,"Accursed, The",8710,1666300,2
2010,Harriet the Spy: Blog Wars,8819,1545097,3
2010,Life as We Know It,9075,1055292,3
2010,"Perfect Host, The",9076,1334553,2
2010,Operation: Endgame,9173,1268987,3
2010,Revenge: A Love Story,9373,1778258,1
2010,Im Schatten,9364,1598538,0
2010,Yu-Gi-Oh! 3D: Bonds Beyond Time,9350,1587157,1
2010,Step Up 3D,9351,1193631,3
2010,"Big Tits Dragon, The",9377,1642252,3
2010,Gantz,9561,1525835,1
2010,Fantasmas,10044,4259780,0
2010,Chongqing Blues,9890,1646123,1
2011,Sucker Punch,1733,0978764,3
2011,"Green Hornet, The",1924,0990407,1
2011,Mean Girls 2,1931,1679235,3
2011,Paul,2027,1092026,3
2011,"Rite, The",2028,1161864,3
2011,I Am Number Four,2063,1464540,1
2011,Inventory,2064,1787729,3
2011,"Eagle, The",2066,1034389,0
2011,"Adjustment Bureau, The",2067,1385826,3
2011,Rango,2120,1192628,1
2011,Battle: Los Angeles,2122,1217613,1
2011,Bridesmaids,2123,1478338,3
2011,Red Riding Hood,2135,1486185,3
2011,Beastly,2136,1152398,1
2011,Gnomeo &amp; Juliet,2141,0377981,3
2011,S.W.A.T.: Firefight,2145,1621429,1
